FILE,PAGE,DRAW,DRAW_L,LINE_HW,LINE_P,LINE_T,PHOTO,PHOTO_L,TEXT,TEXT_HW,TEXT_P,TEXT_T
CTX199706756,82,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,73,0.998,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,32,0.997,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0
CTX199400067A,30,0.996,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX201404755,10,0.995,0.003,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX192901243,4,0.99,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.004
CTX199400067D,15,0.988,0.001,0.0,0.0,0.0,0.01,0.001,0.0,0.0,0.0,0.0
CTX194604301,25,0.988,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0
CTX199706756,76,0.986,0.001,0.0,0.003,0.0,0.009,0.0,0.0,0.0,0.0,0.0
CTX199400067D,31,0.98,0.0,0.0,0.0,0.0,0.018,0.001,0.0,0.0,0.0,0.0
CTX199706756,77,0.977,0.004,0.0,0.014,0.001,0.002,0.001,0.001,0.0,0.001,0.0
CTX195600870,15,0.973,0.001,0.0,0.0,0.0,0.014,0.0,0.01,0.0,0.001,0.0
CTX199400067A,37,0.97,0.001,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.001,0.008
CTX199400067D,19,0.953,0.001,0.0,0.0,0.0,0.044,0.001,0.0,0.0,0.0,0.0
CTX199400067D,33,0.933,0.001,0.0,0.0,0.0,0.063,0.001,0.001,0.0,0.0,0.0
CTX199400067B,45,0.921,0.077,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0
CTX200404964,2,0.801,0.189,0.001,0.001,0.006,0.0,0.001,0.001,0.0,0.0,0.0
CTX199400067A,34,0.727,0.001,0.0,0.0,0.027,0.0,0.0,0.004,0.0,0.001,0.238
CTX199400067A,31,0.596,0.001,0.0,0.0,0.002,0.0,0.0,0.003,0.0,0.001,0.396
CTX199400067D,17,0.47,0.0,0.0,0.0,0.001,0.526,0.001,0.0,0.0,0.0,0.0
CTX199400067D,38,0.426,0.001,0.0,0.0,0.0,0.57,0.001,0.0,0.0,0.0,0.001
CTX201603571,103,0.374,0.002,0.0,0.0,0.001,0.619,0.001,0.002,0.001,0.0,0.0
CTX199400067D,26,0.29,0.001,0.001,0.0,0.001,0.699,0.005,0.001,0.0,0.001,0.001
CTX199400067D,27,0.143,0.001,0.0,0.0,0.0,0.852,0.001,0.0,0.0,0.0,0.0
CTX201603571,114,0.078,0.001,0.002,0.001,0.0,0.001,0.001,0.151,0.001,0.762,0.002
CTX199400067D,20,0.074,0.001,0.0,0.0,0.0,0.923,0.001,0.0,0.0,0.0,0.0
CTX200903109,1,0.055,0.001,0.0,0.003,0.002,0.0,0.001,0.041,0.001,0.895,0.001
CTX199400067D,30,0.037,0.0,0.0,0.0,0.0,0.961,0.001,0.0,0.0,0.0,0.0
CTX199400067D,42,0.027,0.0,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,0.0
CTX199400067D,14,0.019,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
CTX199400067D,16,0.018,0.0,0.0,0.0,0.0,0.977,0.003,0.0,0.0,0.0,0.0
CTX199400067D,37,0.012,0.001,0.0,0.0,0.0,0.98,0.005,0.0,0.0,0.0,0.0
CTX199400067D,21,0.011,0.0,0.0,0.0,0.0,0.986,0.002,0.0,0.0,0.0,0.0
CTX199706756,78,0.007,0.015,0.001,0.054,0.002,0.005,0.004,0.003,0.028,0.805,0.077
CTX199706756,11,0.007,0.012,0.001,0.055,0.003,0.005,0.002,0.001,0.013,0.726,0.175
CTX199706756,70,0.006,0.015,0.001,0.088,0.002,0.005,0.003,0.002,0.026,0.75,0.102
CTX199706756,62,0.006,0.014,0.001,0.063,0.002,0.005,0.002,0.002,0.014,0.712,0.179
CTX199400067D,29,0.006,0.0,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0
CTX199400067D,41,0.006,0.0,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0
CTX199706756,10,0.004,0.0,0.0,0.003,0.0,0.0,0.0,0.001,0.001,0.991,0.0
CTX195600870,14,0.004,0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
CTX199400067D,18,0.004,0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
CTX199400067D,32,0.004,0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
CTX199400067D,40,0.004,0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.0
CTX199400067D,25,0.004,0.0,0.0,0.0,0.0,0.992,0.003,0.0,0.0,0.0,0.0
CTX198702238A,23,0.003,0.994,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0
CTX199706756,33,0.002,0.002,0.0,0.01,0.001,0.002,0.001,0.001,0.004,0.921,0.057
CTX197003412,1,0.002,0.001,0.0,0.001,0.001,0.0,0.0,0.052,0.0,0.059,0.883
CTX199706756,66,0.002,0.0,0.0,0.996,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX200508690,1,0.001,0.001,0.005,0.23,0.754,0.0,0.007,0.0,0.001,0.0,0.001
CTX199706756,28,0.001,0.001,0.0,0.955,0.041,0.0,0.0,0.0,0.0,0.001,0.0
CTX200502635,14,0.001,0.0,0.004,0.47,0.522,0.0,0.001,0.0,0.0,0.001,0.0
CTX199706756,67,0.001,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,64,0.001,0.0,0.0,0.997,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,68,0.001,0.0,0.0,0.997,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,65,0.001,0.0,0.0,0.996,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,54,0.001,0.0,0.0,0.995,0.003,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,24,0.001,0.0,0.0,0.99,0.007,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,16,0.001,0.0,0.0,0.971,0.026,0.0,0.0,0.0,0.0,0.002,0.0
CTX200502635,10,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.005,0.845,0.146
CTX197003412,2,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.987,0.0,0.001,0.009
CTX199400067D,13,0.001,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0
CTX199400067D,39,0.001,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0
CTX201603571,100,0.001,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0
CTX201603571,109,0.001,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0
CTX199400067D,24,0.001,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0
CTX201603571,101,0.001,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0
CTX199400067D,28,0.001,0.0,0.0,0.0,0.0,0.997,0.001,0.0,0.0,0.0,0.0
CTX198602991_BPP1,1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.983,0.0,0.015,0.0
CTX194501522,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX195105285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,26,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,33,0.0,0.998,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
CTX195204980,1,0.0,0.005,0.006,0.001,0.986,0.0,0.0,0.001,0.001,0.0,0.0
CTX198702238A,25,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.997,0.0,0.0,0.0
CTX193000229,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX192901243,1,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
CTX201603571,122,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,138,0.0,0.0,0.001,0.996,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,120,0.0,0.0,0.001,0.994,0.004,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,63,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX200502635,15,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,116,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,121,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,27,0.0,0.0,0.0,0.998,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,36,0.0,0.0,0.0,0.998,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,14,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,15,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,46,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,55,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,58,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,19,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,35,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,48,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,57,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,59,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,115,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,117,0.0,0.0,0.0,0.998,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,69,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,20,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,31,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,34,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,41,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,43,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,45,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,47,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,49,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,118,0.0,0.0,0.0,0.997,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,42,0.0,0.0,0.0,0.997,0.001,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,60,0.0,0.0,0.0,0.997,0.001,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,44,0.0,0.0,0.0,0.997,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,26,0.0,0.0,0.0,0.996,0.003,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,37,0.0,0.0,0.0,0.996,0.003,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,50,0.0,0.0,0.0,0.996,0.002,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,52,0.0,0.0,0.0,0.996,0.002,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,40,0.0,0.0,0.0,0.996,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,61,0.0,0.0,0.0,0.996,0.001,0.0,0.0,0.0,0.0,0.002,0.0
CTX201603571,139,0.0,0.0,0.0,0.995,0.004,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,53,0.0,0.0,0.0,0.995,0.003,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,56,0.0,0.0,0.0,0.995,0.003,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,30,0.0,0.0,0.0,0.995,0.003,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,119,0.0,0.0,0.0,0.994,0.005,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,18,0.0,0.0,0.0,0.994,0.004,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,39,0.0,0.0,0.0,0.994,0.004,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,29,0.0,0.0,0.0,0.994,0.004,0.0,0.0,0.0,0.0,0.0,0.0
CTX200502635,21,0.0,0.0,0.0,0.994,0.004,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,12,0.0,0.0,0.0,0.994,0.003,0.0,0.0,0.0,0.0,0.002,0.0
CTX199706756,38,0.0,0.0,0.0,0.993,0.005,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,32,0.0,0.0,0.0,0.992,0.006,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,22,0.0,0.0,0.0,0.992,0.005,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,17,0.0,0.0,0.0,0.991,0.008,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,51,0.0,0.0,0.0,0.99,0.008,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,21,0.0,0.0,0.0,0.99,0.007,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,13,0.0,0.0,0.0,0.99,0.005,0.0,0.0,0.0,0.0,0.003,0.0
CTX201603571,128,0.0,0.0,0.0,0.989,0.009,0.0,0.0,0.0,0.0,0.0,0.0
CTX199706756,23,0.0,0.0,0.0,0.987,0.01,0.0,0.0,0.0,0.0,0.001,0.0
CTX199706756,25,0.0,0.0,0.0,0.981,0.016,0.0,0.0,0.0,0.0,0.001,0.0
CTX201405076,100,0.0,0.0,0.0,0.972,0.001,0.0,0.0,0.0,0.001,0.024,0.001
CTX201603571,140,0.0,0.0,0.0,0.953,0.045,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,123,0.0,0.0,0.0,0.952,0.046,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,129,0.0,0.0,0.0,0.946,0.052,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,127,0.0,0.0,0.0,0.942,0.057,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,125,0.0,0.0,0.0,0.942,0.056,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,137,0.0,0.0,0.0,0.907,0.091,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,141,0.0,0.0,0.0,0.78,0.217,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,135,0.0,0.0,0.0,0.778,0.219,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,131,0.0,0.0,0.0,0.768,0.23,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,132,0.0,0.0,0.0,0.748,0.249,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,136,0.0,0.0,0.0,0.693,0.304,0.0,0.0,0.0,0.0,0.0,0.0
CTX201603571,134,0.0,0.0,0.0,0.579,0.418,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,126,0.0,0.0,0.0,0.557,0.44,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,124,0.0,0.0,0.0,0.421,0.576,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,133,0.0,0.0,0.0,0.38,0.617,0.0,0.0,0.0,0.0,0.001,0.0
CTX201603571,130,0.0,0.0,0.0,0.303,0.694,0.0,0.0,0.0,0.0,0.001,0.0
CTX200502635,13,0.0,0.0,0.0,0.019,0.98,0.0,0.0,0.0,0.0,0.0,0.0
CTX200502635,12,0.0,0.0,0.0,0.007,0.993,0.0,0.0,0.0,0.0,0.0,0.0
CTX200904273,1,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,0.0,0.0,0.0
CTX193102237,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX193102237,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX193102237,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX193102237,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX193102237,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX193102237,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX193102237,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194600790,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX194604301,60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX195105285,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX195802521,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX197402976,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX198804439,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067A,49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067A,60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067A,61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067A,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067A,66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067A,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067A,68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067A,69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTX199400067B,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
