x_1	y_1	x_2	y_2	block_type	text	id	type	score
692.1534423828125	173.38336181640625	857.369140625	188.17086791992188	rectangle	"interpretace
"	0	TextRegion	0.999710500240326
643.95068359375	1200.6094970703125	854.1597900390625	1261.4964599609375	rectangle	"pravděpodobný (
kněží kostela
P. Marie
"	1	TextRegion	0.9996438026428224
306.52813720703125	1486.23974609375	511.9312133789063	1530.9580078125	rectangle	"vnitřní příkop
opevnění
"	2	TextRegion	0.9993985891342164
565.4651489257812	39.16669464111328	596.7561645507812	55.55665588378906	rectangle		3	TextRegion	0.9988586902618408
98.12423706054688	600.1138916015625	234.16163635253903	617.9263916015625	rectangle	"lO,století
"	4	TextRegion	0.9988521337509156
91.3379898071289	360.91796875	193.1474151611328	378.4338073730469	rectangle	"jrok 995
"	5	TextRegion	0.998523771762848
314.6137084960937	675.509521484375	405.2255859375	688.8341064453125	rectangle	"vrstva
"	6	TextRegion	0.9848641753196716
629.0765380859375	1490.0162353515625	968.5606689453124	1594.91943359375	rectangle	"příkop byl založen
na přelomu 8 a 9,
století; v 10, stol,
ho zaplňovala
vrstva 3
"	7	TextRegion	0.9790107011795044
303.6288452148437	1210.170654296875	580.528564453125	1423.2008056640625	rectangle	"J42n1 podezalvka,

s doprovázející
destrukcí; trati-
vod a terén v Ja
sousedství stavby;
interiér budovy se
zbytkem V příčky a
podlahy a S podzem-
ním odvodňovacím

2 nné. 2m Š Šerm o
"	8	TextRegion	0.948160707950592
100.03839874267578	503.64208984375	188.96913146972656	552.963623046875	rectangle	"LO,-11,
stoleti
"	9	TextRegion	0.9237653613090516
621.6044921875	353.3880310058594	965.6376953125	465.5309753417969	rectangle	"rozvalená vnitřní
opuková plenta
mladší hradby

z lO.století

 
"	10	TextRegion	0.9067673087120056
649.7556762695312	676.828125	986.7686767578124	779.171630859375	rectangle	"vrstva 3 náleži

časovému horizontu
od přelomu 9, a LO,
století do roku 995
"	11	TextRegion	0.8285481929779053
