IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"MOVITÉ NÁLEZY
Movité nálezy uveďte podle komponent a materiálů. V rubrice DRUH NÁLEZŮ/POČET/POZNÁMKA uveďte jednotlivé
druhy předmětů z daného materiálu s kvantifikací (je-li možná) a event. Poznámkou. Při výčtu předmětů využívejte
v maximální míře uvedená hesla (v libovolném gramatickém tvaru), jiné výrazy však můžete použít k bližší specifikaci a
v poznámce. Nestačí-li k výčtu nálezů počet řádků, rozdělte stránku do dvou sloupců.
ULOŽENÍ
IDENT. Č.
Komp.
A
A
A
A
B
Materiál
keramika
kosti zvířecí
sklo
železo
keramika
Created by Radek Siroky
Druh nálezů/počet/poznámka (Komp.) (Materiál)
zl. nádob
zlomky
zlomky
hřeby
zlomky
HlasARU1
(Druh nálezů)
Created on 6/30/2004 5:14:00 PM"	cs	(112, 57)	(1066, 57)	(1066, 1627)	(112, 1627)
image	MOVITÉ		(114, 62)	(203, 61)	(203, 85)	(114, 86)
image	NÁLEZY		(212, 61)	(309, 60)	(309, 84)	(212, 85)
image	Movité		(114, 96)	(165, 96)	(165, 117)	(114, 117)
image	nálezy		(171, 96)	(224, 96)	(224, 117)	(171, 117)
image	uveďte		(229, 96)	(283, 96)	(283, 117)	(229, 117)
image	podle		(289, 96)	(332, 96)	(332, 117)	(289, 117)
image	komponent		(338, 96)	(428, 96)	(428, 117)	(338, 117)
image	a		(431, 96)	(440, 96)	(440, 117)	(431, 117)
image	materiálů		(447, 96)	(519, 96)	(519, 117)	(447, 117)
image	.		(522, 96)	(526, 96)	(526, 117)	(522, 117)
image	V		(530, 96)	(542, 96)	(542, 117)	(530, 117)
image	rubrice		(548, 96)	(602, 96)	(602, 117)	(548, 117)
image	DRUH		(607, 96)	(658, 96)	(658, 117)	(607, 117)
image	NÁLEZŮ		(665, 96)	(734, 96)	(734, 117)	(665, 117)
image	/		(734, 96)	(742, 96)	(742, 117)	(734, 117)
image	POČET		(741, 96)	(802, 96)	(802, 117)	(741, 117)
image	/		(802, 96)	(809, 96)	(809, 117)	(802, 117)
image	POZNÁMKA		(808, 96)	(908, 96)	(908, 117)	(808, 117)
image	uveďte		(915, 96)	(968, 96)	(968, 117)	(915, 117)
image	jednotlivé		(972, 96)	(1049, 96)	(1049, 117)	(972, 117)
image	druhy		(113, 120)	(159, 120)	(159, 138)	(113, 138)
image	předmětů		(163, 120)	(239, 120)	(239, 138)	(163, 138)
image	z		(244, 120)	(253, 120)	(253, 138)	(244, 138)
