IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"OBĚDOVICE ""Na Požárce"", výzkum 1997
Objekt:
Čtverec:
Rozměry:
Výplň:
Datace:
Keramika:
BN/drtidla:
Zv.kosti:
č. sáčků:
Poznámka:
Objekt:
čtverec:
Rozměry:
Výplň:
Datace:
Keramika:
BN/drtidla:
Zv.kosti:
č. sáčků:
k.j. 077
291
Poznámka:
0,34 x 0,38
šedohnědá, hlinito-písčitá
eneolit (?)
A
OBĚDOVICE ""Na Požárce"", výzkum 1997
172, 201, 202
k.j. 078
266
Přesah do:
A
m
Mazanice:
228
ŠI:
Uhlíky:
0,38 x 0,28
hnědošedá, hlinito-písčitá
k. popelnicových polí
A
Přesah do:
m
Mazanice:
ŠI:
Uhlíky:
Tabulka: 6
Hloubka: 0,26
Kov:
Kameny:
Jiné:
Tabulka:
6
Hloubka: 0,12
Kov:
Kameny:
Jiné:
m
A
m"	cs	(117, 122)	(1046, 122)	(1046, 1430)	(117, 1430)
image	OBĚDOVICE		(119, 122)	(376, 125)	(376, 146)	(119, 143)
image	""""		(426, 126)	(435, 126)	(435, 148)	(426, 148)
image	Na		(437, 126)	(468, 126)	(468, 148)	(437, 148)
image	Požárce		(481, 126)	(583, 126)	(583, 148)	(481, 148)
image	""""		(585, 126)	(594, 126)	(594, 148)	(585, 148)
image	,		(601, 126)	(607, 126)	(607, 148)	(601, 148)
image	výzkum		(626, 126)	(713, 126)	(713, 148)	(626, 148)
image	1997		(728, 126)	(787, 126)	(787, 148)	(728, 148)
image	Objekt		(118, 174)	(208, 174)	(208, 196)	(118, 196)
image	:		(211, 174)	(220, 174)	(220, 195)	(211, 195)
image	Čtverec		(119, 219)	(224, 219)	(224, 238)	(119, 238)
image	:		(227, 219)	(235, 219)	(235, 238)	(227, 238)
image	Rozměry		(117, 270)	(226, 270)	(226, 290)	(117, 290)
image	:		(226, 270)	(235, 270)	(235, 290)	(226, 290)
