IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"OBĚDOVICE ""Na Požárce"", výzkum 1997
Objekt:
čtverec:
Rozměry:
Výplň:
Datace:
Keramika:
Zv.kosti:
č. sáčků:
Poznámka:
BN/drtidla: A
Objekt:
čtverec:
Rozměry:
Výplň:
Datace:
Keramika:
121
Zv.kosti:
271
č. sáčků:
Poznámka:
A
3,4 x 2,1
černohnědá, šedá popelovitá, hlinito-písčitá
k. lineární, popelnicových polí
276 288, 298
122
Přesah do: 272
260
BN/drtidla: A
OBĚDOVICE ""Na Požárce"", výzkum 1997
A
m
Mazanice:
ŠI:
Uhlíky:
-
302 - 307
301
A
Přesah do:
A
1,14 x 1,06
černohnědá, hlinitopísčitá
k. lineární, vypíchaná
Mazanice:
ŠI:
Uhlíky:
m
A
J část Lnk obj. poškozena zásobnicí pop.polí (121A)
Tabulka: 4
Hloubka: 0,64
A
Kov:
Kameny:
Jiné:
Tabulka: 4
Hloubka: 0,14
Kov:
m
Kameny:
Jiné:
A
m
A"	cs	(115, 121)	(1051, 121)	(1051, 1434)	(115, 1434)
image	OBĚDOVICE		(126, 121)	(382, 126)	(382, 148)	(126, 143)
image	""""		(432, 127)	(441, 127)	(441, 147)	(432, 147)
image	Na		(444, 127)	(474, 127)	(474, 147)	(444, 147)
image	Požárce		(488, 127)	(588, 128)	(588, 148)	(488, 147)
image	""""		(592, 128)	(601, 128)	(601, 148)	(592, 148)
image	,		(607, 128)	(613, 128)	(613, 148)	(607, 148)
image	výzkum		(632, 128)	(719, 129)	(719, 150)	(632, 149)
image	1997		(734, 129)	(791, 129)	(791, 149)	(734, 149)
image	Objekt		(125, 175)	(215, 175)	(215, 196)	(125, 196)
image	:		(218, 175)	(226, 175)	(226, 196)	(218, 196)
image	čtverec		(124, 220)	(228, 220)	(228, 240)	(124, 240)
image	:		(231, 220)	(240, 220)	(240, 240)	(231, 240)
image	Rozměry		(122, 271)	(230, 271)	(230, 291)	(122, 291)
image	:		(231, 271)	(240, 271)	(240, 291)	(231, 291)
image	Výplň		(122, 317)	(197, 317)	(197, 337)	(122, 337)
image	:		(201, 317)	(209, 317)	(209, 336)	(201, 336)
image	Datace		(122, 366)	(212, 367)	(212, 382)	(122, 381)
image	:		(216, 368)	(223, 368)	(223, 382)	(216, 382)
image	Keramika		(122, 413)	(240, 413)	(240, 428)	(122, 428)
image	:		(244, 413)	(253, 413)	(253, 428)	(244, 428)
image	Zv.kosti		(123, 508)	(240, 508)	(240, 524)	(123, 524)
image	:		(244, 508)	(251, 508)	(251, 524)	(244, 524)
image	č		(122, 575)	(137, 575)	(137, 595)	(122, 595)
image	.		(141, 575)	(147, 575)	(147, 595)	(141, 595)
image	sáčků		(153, 575)	(224, 576)	(224, 596)	(153, 595)
image	:		(230, 576)	(238, 576)	(238, 596)	(230, 596)
image	Poznámka		(122, 650)	(239, 651)	(239, 667)	(122, 666)
image	:		(243, 651)	(251, 651)	(251, 666)	(243, 666)
image	BN		(123, 460)	(153, 460)	(153, 478)	(123, 478)
image	/		(154, 460)	(167, 460)	(167, 478)	(154, 478)
image	drtidla		(168, 460)	(269, 460)	(269, 478)	(168, 478)
image	:		(273, 460)	(282, 460)	(282, 478)	(273, 478)
image	A		(310, 461)	(329, 461)	(329, 475)	(310, 475)
image	Objekt		(117, 938)	(206, 939)	(206, 959)	(117, 958)
image	:		(209, 938)	(218, 938)	(218, 958)	(209, 958)
image	čtverec		(117, 979)	(221, 981)	(220, 1002)	(117, 1000)
image	:		(223, 982)	(232, 982)	(232, 1002)	(223, 1002)
image	Rozměry		(116, 1031)	(222, 1032)	(222, 1053)	(116, 1052)
image	:		(222, 1032)	(232, 1032)	(232, 1052)	(222, 1052)
image	Výplň		(116, 1080)	(192, 1080)	(192, 1100)	(116, 1100)
image	:		(194, 1080)	(202, 1080)	(202, 1100)	(194, 1100)
image	Datace		(115, 1129)	(204, 1131)	(204, 1145)	(115, 1143)
image	:		(208, 1131)	(215, 1131)	(215, 1144)	(208, 1144)
image	Keramika		(115, 1177)	(232, 1177)	(232, 1192)	(115, 1192)
image	:		(236, 1177)	(244, 1177)	(244, 1192)	(236, 1192)
image	121		(315, 177)	(358, 177)	(358, 192)	(315, 192)
image	Zv.kosti		(116, 1272)	(232, 1271)	(232, 1287)	(116, 1288)
image	:		(235, 1272)	(243, 1272)	(243, 1287)	(235, 1287)
image	271		(313, 225)	(356, 225)	(356, 240)	(313, 240)
image	č		(116, 1341)	(131, 1341)	(131, 1360)	(116, 1360)
image	.		(134, 1341)	(140, 1341)	(140, 1360)	(134, 1360)
image	sáčků		(145, 1340)	(217, 1341)	(217, 1361)	(145, 1360)
image	:		(222, 1342)	(230, 1342)	(230, 1361)	(222, 1361)
image	Poznámka		(116, 1416)	(230, 1417)	(230, 1434)	(116, 1433)
image	:		(235, 1417)	(243, 1417)	(243, 1433)	(235, 1433)
image	A		(310, 415)	(328, 415)	(328, 428)	(310, 428)
image	3,4		(314, 272)	(355, 272)	(355, 288)	(314, 288)
image	x		(371, 272)	(384, 272)	(384, 288)	(371, 288)
image	2,1		(401, 272)	(441, 272)	(441, 288)	(401, 288)
image	černohnědá		(313, 316)	(456, 317)	(456, 339)	(313, 338)
image	,		(461, 317)	(466, 317)	(466, 338)	(461, 338)
image	šedá		(487, 317)	(542, 317)	(542, 339)	(487, 339)
