IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Popis výkopů
SJ
V20
V21
V22
V23
V24
V25
V26
V27
V28
V29
V30
V31
Sonda
S07
S07
S11
S11
S11
S11
S11
S11
S11
S11
S11
S11
Interpretace
výkop - jáma
výkop pro základové zdivo
výkop - jáma
výkop - jáma
výkop pro ohniště či pec
kůlová jamka (prům. do 9,9 cm)
kůlová jáma (prům. nad 10 cm)
kůlová jamka (prům. do 9,9 cm)
kůlová jamka (prům. do 9,9 cm)
kůlová jamka (prům. 13 cm)
výkop pro inženýrské sítě-kabely
výkop pro základové zdivo
Archeologický výzkum č. 2015/21 - Albertov 3a
Popis
výkop má neznámý půdorys a orientaci, výplň S07-10
výkop pro zeď Z04
výkop s výplní S11-01
výkop s výplní S11-02
výkop pro ohniště či pec s výplní S11-03, S11-09, S11-28 a
výpalem S11-29
kůlová jamka s výplní S11-04
kůlová jáma s výplní S11-05
kůlová jamka s výplní S11-06
kůlová jamka s výplní S11-07
kůlová jamka s výplní S11-08
recentní výkop pro kabely s výplní S11-27
výkop pro zeď' Z07
Plány
S07-RJ
S07-RZ
S07-RZ
S11-P02
S11-RJ
S11-P02
S11-RS
S11-RV
S11-P03
S11-RJ
S11-RS
S11-RZ
S11-P01
S11-RS
S11-P02
S11-RS
S11-P01
S11-P01
S11-P01
S11-RJ
S11-RS
S11-RV
S11-RZ
S11-RJ
S11-RV
Zapsal
Ditmar E.
Ditmar E.
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Datum
20.8.2015
20.8.2015
21.8.2015
21.8.2015
21.8.2015
21.8.2015
21.8.2015
21.8.2015
21.8.2015
21.8.2015
21.8.2015
21.8.2015
Stránka 2 z 2"	cs	(86, 173)	(1590, 173)	(1590, 1098)	(86, 1098)
image	Popis		(87, 175)	(124, 174)	(124, 191)	(87, 192)
image	výkopů		(128, 174)	(179, 173)	(179, 190)	(128, 191)
image	SJ		(109, 214)	(127, 214)	(127, 225)	(109, 225)
image	V20		(104, 254)	(135, 254)	(135, 266)	(104, 266)
image	V21		(103, 308)	(134, 308)	(134, 319)	(103, 319)
image	V22		(104, 335)	(137, 338)	(136, 352)	(103, 349)
image	V23		(104, 392)	(135, 392)	(135, 404)	(104, 404)
image	V24		(104, 468)	(137, 469)	(137, 483)	(104, 482)
image	V25		(103, 573)	(134, 573)	(134, 584)	(103, 584)
image	V26		(104, 627)	(134, 627)	(134, 639)	(104, 639)
image	V27		(103, 681)	(134, 681)	(134, 693)	(103, 693)
image	V28		(103, 710)	(135, 709)	(135, 722)	(103, 723)
image	V29		(104, 741)	(135, 741)	(135, 753)	(104, 753)
