IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Popis uloženin
SJ
S11-15
S11-16
S11-17
S11-18
S11-19
S11-20
S11-21
S11-22
Sonda
S11
S11
S11
S11
S11
S11
S11
S11
Popis
Šedookrový mírně ulehlý písek. Četně valouny do 6 cm, mírně cihlovina a opuka do 10 cm,
nahodile uhlíky do 3 cm.
Okrově šedá směs písku a maltové drti. Velmi četně cihly a opuka do 30 cm, nahodile lepenka,
ojediněle pískovec do 20cm.
Světle hnědošedý drobivý zahliněný písek. Mírně cihlovina do 10 cm a maltovina do 5cm,
nahodile opuka do 15 cm a valouny do 3 cm.
Tmavě okrově šedá drobivá břidlicová drť se zahliněným pískem. Velmi četně břidlice do 5 cm,
nahodile asfaltová lepenka, cihlovina do 5 cm a prejzy do 10 cm.
Okrově šedá tuhá jílovitopísčitá hlína. Mírně valounky do 8 cm, nahodile uhlíky do 2 cm.
Světle šedohnědý ulehlý zahliněný písek. Mírně cihly do 10 cm, opuka a valounky do 5 cm,
nahodile čočky malty do 2 cm, proplástky šedého písku do 30 cm.
Tmavě šedočerná kyprá prachovitopísčitá hlína, četně uhlíky s popelem do 2 cm, mírně cihly do
20 cm, sklo (zkumavky, lahve a tabulky), nahodile dráty.
Světle šedookrový mírně ulehlý lehce zahliněný písek. Mírně valounky do 2 cm, nahodile cihly,
opuka a malta do 5 cm.
Archeologický výzkum č. 2015/21 - Albertov 3a
Interpretace
navážka
navážka
navážka
navážka
navážka
navážka
navážka
navážka
Plány
S11-RJ
S11-RZ
S11-RJ
S11-RV
S11-RJ
S11-RS
S11-RV
S11-RZ
S11-RJ
S11-RS
S11-RZ
S11-RJ
S11-RV
S11-RJ
S11-RS
S11-RV
S11-RZ
S11-RJ
S11-RS
S11-RV
S11-RZ
S11-RJ
S11-RS
S11-RV
č. sáčku
Zapsal
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Švach J.
Datum
24.8.2015
24.8.2015
24.8.2015
24.8.2015
24.8.2015
24.8.2015
24.8.2015
24.8.2015
Stránka 13 z 15"	cs	(85, 173)	(1592, 173)	(1592, 1099)	(85, 1099)
image	Popis		(87, 175)	(124, 174)	(124, 189)	(87, 190)
image	uloženin		(129, 174)	(185, 173)	(185, 188)	(129, 189)
image	SJ		(124, 212)	(143, 212)	(143, 224)	(124, 224)
image	S11-15		(101, 258)	(158, 258)	(158, 270)	(101, 270)
image	S11-16		(101, 329)	(157, 329)	(157, 341)	(101, 341)
image	S11-17		(101, 399)	(156, 398)	(156, 412)	(101, 413)
image	S11-18		(101, 517)	(158, 518)	(158, 532)	(101, 531)
image	S11-19		(101, 614)	(156, 614)	(156, 626)	(101, 626)
image	S11-20		(101, 684)	(158, 684)	(158, 696)	(101, 696)
image	S11-21		(101, 803)	(158, 803)	(158, 815)	(101, 815)
image	S11-22		(101, 922)	(158, 922)	(158, 934)	(101, 934)
image	Sonda		(195, 211)	(245, 211)	(245, 225)	(195, 225)
image	S11		(205, 257)	(232, 255)	(233, 269)	(206, 271)
image	S11		(205, 329)	(233, 329)	(233, 341)	(205, 341)
image	S11		(205, 400)	(233, 400)	(233, 412)	(205, 412)
image	S11		(205, 519)	(231, 519)	(231, 530)	(205, 530)
image	S11		(205, 613)	(231, 612)	(232, 625)	(206, 626)
image	S11		(205, 684)	(233, 684)	(233, 696)	(205, 696)
image	S11		(205, 803)	(232, 803)	(232, 815)	(205, 815)
image	S11		(205, 921)	(232, 920)	(232, 933)	(205, 934)
image	Popis		(437, 211)	(480, 210)	(480, 227)	(437, 228)
image	Šedookrový		(274, 254)	(357, 254)	(357, 273)	(274, 273)
image	mírně		(361, 254)	(401, 254)	(401, 273)	(361, 273)
image	ulehlý		(406, 254)	(447, 254)	(447, 273)	(406, 273)
image	písek		(453, 254)	(489, 254)	(489, 273)	(453, 273)
image	.		(490, 254)	(494, 254)	(494, 273)	(490, 273)
image	Četně		(499, 254)	(540, 254)	(540, 273)	(499, 273)
image	valouny		(543, 254)	(599, 254)	(599, 273)	(543, 273)
image	do		(603, 254)	(621, 254)	(621, 273)	(603, 273)
image	6		(627, 254)	(635, 254)	(635, 273)	(627, 273)
image	cm		(641, 254)	(661, 254)	(661, 273)	(641, 273)
image	,		(661, 254)	(665, 254)	(665, 273)	(661, 273)
image	mírně		(671, 254)	(711, 254)	(711, 273)	(671, 273)
image	cihlovina		(716, 254)	(776, 254)	(776, 273)	(716, 273)
image	a		(782, 254)	(789, 254)	(789, 273)	(782, 273)
image	opuka		(795, 254)	(838, 254)	(838, 273)	(795, 273)
image	do		(843, 254)	(861, 254)	(861, 273)	(843, 273)
image	10		(865, 254)	(884, 254)	(884, 273)	(865, 273)
image	cm		(888, 254)	(909, 254)	(909, 273)	(888, 273)
image	,		(909, 254)	(915, 254)	(915, 273)	(909, 273)
image	nahodile		(275, 277)	(334, 277)	(334, 293)	(275, 293)
image	uhlíky		(340, 277)	(381, 277)	(381, 293)	(340, 293)
image	do		(384, 277)	(403, 277)	(403, 293)	(384, 293)
image	3		(407, 277)	(416, 277)	(416, 293)	(407, 293)
image	cm		(421, 277)	(442, 277)	(442, 293)	(421, 293)
image	.		(442, 277)	(447, 277)	(447, 293)	(442, 293)
image	Okrově		(275, 326)	(325, 326)	(325, 342)	(275, 342)
image	šedá		(329, 326)	(362, 326)	(362, 342)	(329, 342)
image	směs		(367, 326)	(403, 326)	(403, 342)	(367, 342)
image	písku		(409, 326)	(444, 326)	(444, 342)	(409, 342)
image	a		(451, 326)	(458, 326)	(458, 342)	(451, 342)
image	maltové		(464, 326)	(519, 326)	(519, 343)	(464, 343)
image	drti		(524, 327)	(547, 327)	(547, 343)	(524, 343)
image	.		(550, 327)	(552, 327)	(552, 343)	(550, 343)
image	Velmi		(558, 327)	(596, 327)	(596, 343)	(558, 343)
image	četně		(602, 327)	(640, 327)	(640, 343)	(602, 343)
image	cihly		(646, 327)	(676, 327)	(676, 343)	(646, 343)
image	a		(682, 327)	(689, 327)	(689, 343)	(682, 343)
image	opuka		(695, 327)	(736, 327)	(736, 344)	(695, 344)
image	do		(742, 328)	(760, 328)	(760, 344)	(742, 344)
image	30		(764, 328)	(781, 328)	(781, 344)	(764, 344)
image	cm		(788, 328)	(808, 328)	(808, 344)	(788, 344)
image	,		(809, 328)	(812, 328)	(812, 344)	(809, 344)
image	nahodile		(819, 328)	(878, 328)	(878, 344)	(819, 344)
image	lepenka		(883, 328)	(937, 328)	(937, 345)	(883, 345)
image	,		(938, 329)	(943, 329)	(943, 345)	(938, 345)
image	ojediněle		(275, 347)	(337, 347)	(337, 363)	(275, 363)
image	pískovec		(342, 347)	(402, 347)	(402, 362)	(342, 362)
image	do		(406, 346)	(425, 346)	(425, 361)	(406, 361)
image	20cm		(428, 346)	(467, 346)	(467, 361)	(428, 361)
image	.		(468, 346)	(473, 346)	(473, 361)	(468, 361)
image	Světle		(274, 399)	(318, 399)	(318, 415)	(274, 415)
image	hnědošedý		(322, 399)	(398, 399)	(398, 415)	(322, 415)
image	drobivý		(403, 399)	(455, 399)	(455, 415)	(403, 415)
image	zahliněný		(460, 399)	(526, 399)	(526, 415)	(460, 415)
image	písek		(532, 399)	(568, 399)	(568, 415)	(532, 415)
image	.		(568, 399)	(571, 399)	(571, 415)	(568, 415)
image	Mírně		(578, 399)	(616, 399)	(616, 415)	(578, 415)
image	cihlovina		(621, 399)	(681, 399)	(681, 415)	(621, 415)
image	do		(687, 399)	(704, 399)	(704, 415)	(687, 415)
image	10		(710, 399)	(727, 399)	(727, 415)	(710, 415)
image	cm		(733, 399)	(753, 399)	(753, 415)	(733, 415)
