IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Archeologické terénní práce proběhly v termínu od 10. 8. do 24. 8. 2015. Zpracování a
vyhodnocení této etapy výzkumu následovalo bezprostředně po ukončení terénní části akce
v průběhu srpna a září 2015 a bylo zakončeno předáním nálezové zprávy o výsledcích ZJAV
objednateli akce.
1.3. Složení výzkumného týmu
Archeologický výzkum byl proveden pracovníky odboru archeologie NPÚ HMP ve
spolupráci s firmou Osina Archeo s.r.o., která zajišťuje technický servis terénní fáze
archeologických výzkumů NPÚ HMP a firmou Ivana Urbánková, která má na starosti závěrečné
zpracování a vyhodnocení výsledků.
Vedoucí výzkumu a autor nálezové zprávy: PhDr. Jaroslav Podliska, Ph.D. (NPÚ HMP) -
zkratka J. P.
• Příprava rozpočtu pro ZAV: PhDr. Jaroslav Podliska, Ph.D. (NPÚ HMP)
• Terénní, dokumentační a pomocné geodetické práce: Egon Ditmar - zkratka E. D., Jiří
Švach (Osina Archeo)
Geodetické práce: Jakub Hlavatý (Osina Archeo)
Fotodokumentace a fotogrammetrie: Egon Ditmar (Osina Archeo), Jaroslav Podliska
(NPÚ HMP)
● Technická zpráva o zaměření výzkumu: Egon Ditmar (Ivana Urbánková)
• Digitalizace terénní a plánové dokumentace: Egon Ditmar (Ivana Urbánková)
Uložení dat do databáze AV: Jiří Švach (Ivana Urbánková)
• Výstupy z databáze nálezových kontextů, pomocné grafické práce a tiskové výstupy pro
NZ: Mgr. Stanislava Babušková, Egon Dimar (Ivana Urbánková), Bc. František Flek (NPÚ
HMP)
• Laboratorní ošetření nálezů a jejich evidence: Dana Samoelová, Eva Bláhová (Ivana
Urbánková)
●
Fotodokumentace vybraných nálezů: Egon Ditmar (Ivana Urbánková)
5"	cs	(129, 117)	(1074, 117)	(1074, 1553)	(129, 1553)
image	Archeologické		(199, 118)	(337, 118)	(337, 140)	(199, 140)
image	terénní		(344, 118)	(418, 118)	(418, 140)	(344, 140)
image	práce		(426, 118)	(478, 118)	(478, 140)	(426, 140)
image	proběhly		(488, 118)	(576, 118)	(576, 140)	(488, 140)
image	v		(583, 118)	(593, 118)	(593, 140)	(583, 140)
image	termínu		(599, 118)	(676, 118)	(676, 140)	(599, 140)
image	od		(686, 118)	(709, 118)	(709, 140)	(686, 140)
image	10.		(720, 118)	(749, 118)	(749, 140)	(720, 140)
image	8.		(758, 118)	(775, 118)	(775, 140)	(758, 140)
image	do		(784, 118)	(808, 118)	(808, 140)	(784, 140)
image	24.		(817, 118)	(846, 118)	(846, 140)	(817, 140)
image	8.		(856, 118)	(873, 118)	(873, 140)	(856, 140)
image	2015.		(882, 118)	(938, 118)	(938, 140)	(882, 140)
image	Zpracování		(943, 118)	(1053, 118)	(1053, 140)	(943, 140)
image	a		(1060, 118)	(1071, 118)	(1071, 140)	(1060, 140)
image	vyhodnocení		(129, 163)	(257, 163)	(257, 185)	(129, 185)
image	této		(265, 163)	(305, 163)	(305, 185)	(265, 185)
image	etapy		(316, 163)	(370, 163)	(370, 185)	(316, 185)
image	výzkumu		(380, 163)	(465, 163)	(465, 185)	(380, 185)
image	následovalo		(477, 163)	(592, 163)	(592, 185)	(477, 185)
image	bezprostředně		(605, 163)	(747, 163)	(747, 185)	(605, 185)
image	po		(757, 163)	(782, 163)	(782, 185)	(757, 185)
image	ukončení		(793, 163)	(882, 163)	(882, 185)	(793, 185)
image	terénní		(890, 163)	(963, 163)	(963, 185)	(890, 185)
image	části		(973, 163)	(1016, 163)	(1016, 185)	(973, 185)
image	akce		(1027, 163)	(1072, 163)	(1072, 185)	(1027, 185)
image	v		(129, 207)	(141, 207)	(141, 229)	(129, 229)
image	průběhu		(146, 207)	(228, 207)	(228, 229)	(146, 229)
image	srpna		(240, 207)	(293, 207)	(293, 229)	(240, 229)
image	a		(305, 207)	(315, 207)	(315, 229)	(305, 229)
image	září		(326, 207)	(361, 207)	(361, 229)	(326, 229)
