IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Čáslav - Skála 2003
AKCE
ROK
Z Čáslav - Skála - léto 2003
€ komunikace
(
4 Čáslav - Skála - léto 2003
€ komunikace
1
4 Čáslav - Skála - léto 2003
€ komunikace
2
4 Čáslav - Skála - léto 2003
€ komunikace
3
4 Čáslav - Skála - léto 2003
€ komunikace
2
4 Čáslav - Skála - léto 2003
€ komunikace
5
4 Čáslav - Skála - léto 2003
€ komunikace
€
4 Čáslav - Skála - léto 2003
€ komunikace
7
4 Čáslav - Skála - léto 2003
€ komunikace
E
4 Čáslav - Skála - léto 2003
€ komunikace
9
4 Čáslav - Skála - léto 2003
7 komunikace
C
4 Čáslav - Skála - léto 2003
7 komunikace
1
SONDA SEKTOR KONTEXT
8000 2558
8000 2559
8000
8000
8000
8000 2563
8000
2560
8000
2561
8000
8000 2562 kj
2564
2565
2566
2567
8000 2568
2466
DRUH_KONT
kj
kj
kj
kj
kj
kj
kj
kj
kj
kj
jáma
seznam objektů
22
14
12
D Š H
18
30
40
38
23
28
26
0
14
12
10
5
27
14 4 ΤΗ
24 4
ΤΗ
3 ΤΗ
3 ΤΗ
36 4
23
ΤΗ
ΤΗ
22 8 ΤΗ
Výplň
4 ΤΗ
24 5 ΤΗ
20 4 ΤΗ
20 18 2 ΤΗ
144 40 SŽ,O,ŠH,s
praš
ZKOUMAN STRATIGR DATOVANI PLAN MERENO
AFIE
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
8.8.2003
PRA,int.NV 1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
BR stř./ml. 1:20 OK
POZNAMKA"	cs	(142, 73)	(1483, 73)	(1483, 1166)	(142, 1166)
image	Čáslav		(142, 73)	(198, 74)	(198, 92)	(142, 91)
image	-		(202, 75)	(213, 75)	(213, 92)	(202, 92)
image	Skála		(219, 75)	(265, 76)	(265, 93)	(219, 92)
image	2003		(270, 76)	(314, 77)	(314, 94)	(270, 93)
image	AKCE		(190, 179)	(229, 179)	(229, 191)	(190, 191)
image	ROK		(303, 179)	(335, 179)	(335, 191)	(303, 191)
image	Z		(144, 253)	(152, 253)	(152, 267)	(144, 267)
image	Čáslav		(155, 253)	(202, 253)	(202, 267)	(155, 267)
image	-		(205, 253)	(211, 253)	(211, 267)	(205, 267)
image	Skála		(215, 253)	(252, 253)	(252, 267)	(215, 267)
image	-		(257, 253)	(263, 253)	(263, 267)	(257, 267)
image	léto		(274, 253)	(302, 253)	(302, 268)	(274, 268)
image	2003		(305, 254)	(343, 254)	(343, 268)	(305, 268)
image	€		(146, 277)	(153, 277)	(153, 290)	(146, 290)
image	komunikace		(156, 276)	(245, 278)	(245, 292)	(156, 290)
image	(		(145, 301)	(154, 301)	(154, 313)	(145, 313)
image	4		(145, 321)	(153, 321)	(153, 335)	(145, 335)
image	Čáslav		(155, 321)	(202, 321)	(202, 335)	(155, 335)
