IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Reg.Bez.: Aussig.
Kreis:
Bilin.
Maße:
Gemarkung: Langugest.
Flurname:
Gegenstand: Nach Art, Form, Verzierung.
Randstück eines steilwandigen Gefaßes.
Sammlung:
Amt für Vorgeschcinte.
M.B1.No.3751/4.
Fundbl. Verz.: 14
Altere Eisenzeit.
Material: Nach Stoff, Farbe, Erhaltung.
Graubrauner, gutgemagerter und glimmerhaltiger Ton.
Hallstattkultur.
Einsender, Art der Er-
werbung: Grabung d.Amtes.
fur Vorgeschcihte.
Kat.Nr.:
No.
41/40"	de	(79, 61)	(1099, 61)	(1099, 1572)	(79, 1572)
image	Reg.Bez		(83, 100)	(184, 99)	(184, 118)	(83, 119)
image	.:		(189, 99)	(211, 99)	(211, 118)	(189, 118)
image	Aussig		(243, 100)	(333, 101)	(333, 120)	(243, 119)
image	.		(335, 101)	(342, 101)	(342, 119)	(335, 119)
image	Kreis		(83, 158)	(155, 159)	(155, 177)	(83, 176)
image	:		(161, 160)	(168, 160)	(168, 177)	(161, 177)
image	Bilin		(242, 161)	(316, 161)	(316, 176)	(242, 176)
image	.		(321, 161)	(328, 161)	(328, 176)	(321, 176)
image	Maße		(83, 426)	(140, 426)	(140, 441)	(83, 441)
image	:		(145, 426)	(153, 426)	(153, 441)	(145, 441)
image	Gemarkung		(543, 64)	(674, 64)	(674, 86)	(543, 86)
image	:		(678, 64)	(686, 64)	(686, 86)	(678, 86)
image	Langugest		(716, 64)	(847, 64)	(847, 86)	(716, 86)
image	.		(852, 64)	(860, 64)	(860, 86)	(852, 86)
image	Flurname		(542, 112)	(656, 114)	(656, 132)	(542, 130)
image	:		(663, 115)	(671, 115)	(671, 132)	(663, 132)
image	Gegenstand		(84, 216)	(229, 217)	(229, 242)	(84, 241)
image	:		(235, 218)	(243, 218)	(243, 242)	(235, 242)
image	Nach		(261, 218)	(319, 218)	(319, 242)	(261, 242)
image	Art		(335, 218)	(377, 218)	(377, 243)	(335, 243)
image	,		(384, 219)	(389, 219)	(389, 243)	(384, 243)
image	Form		(395, 219)	(453, 219)	(453, 243)	(395, 243)
image	,		(456, 219)	(461, 219)	(461, 243)	(456, 243)
image	Verzierung		(467, 219)	(616, 220)	(616, 245)	(467, 244)
image	.		(618, 221)	(626, 221)	(626, 245)	(618, 245)
image	Randstück		(79, 256)	(212, 256)	(212, 278)	(79, 278)
image	eines		(229, 256)	(299, 256)	(299, 278)	(229, 278)
image	steilwandigen		(319, 256)	(507, 256)	(507, 278)	(319, 278)
image	Gefaßes		(525, 256)	(625, 256)	(625, 278)	(525, 278)
image	.		(631, 256)	(638, 256)	(638, 278)	(631, 278)
image	Sammlung		(84, 1505)	(201, 1508)	(200, 1530)	(84, 1527)
image	:		(203, 1508)	(213, 1508)	(213, 1529)	(203, 1529)
image	Amt		(85, 1525)	(128, 1525)	(128, 1547)	(85, 1547)
image	für		(145, 1525)	(187, 1525)	(187, 1547)	(145, 1547)
image	Vorgeschcinte		(201, 1525)	(393, 1525)	(393, 1547)	(201, 1547)
image	.		(397, 1525)	(405, 1525)	(405, 1547)	(397, 1547)
image	M.B1.No.3751		(541, 169)	(718, 167)	(718, 190)	(541, 192)
image	/		(720, 167)	(735, 167)	(735, 189)	(720, 189)
image	4		(735, 167)	(749, 167)	(749, 189)	(735, 189)
image	.		(753, 167)	(761, 167)	(761, 189)	(753, 189)
image	Fundbl		(874, 161)	(924, 163)	(923, 191)	(873, 189)
image	.		(924, 163)	(931, 163)	(930, 190)	(923, 190)
image	Verz		(936, 163)	(971, 164)	(970, 192)	(935, 191)
image	.:		(966, 164)	(983, 165)	(982, 193)	(965, 192)
image	14		(996, 165)	(1025, 166)	(1024, 194)	(995, 193)
image	Altere		(759, 219)	(844, 219)	(844, 237)	(759, 237)
image	Eisenzeit		(862, 219)	(992, 218)	(992, 236)	(862, 237)
image	.		(999, 218)	(1004, 218)	(1004, 235)	(999, 235)
image	Material		(83, 314)	(198, 315)	(198, 336)	(83, 335)
image	:		(205, 315)	(211, 315)	(211, 335)	(205, 335)
image	Nach		(215, 315)	(273, 315)	(273, 336)	(215, 336)
image	Stoff		(290, 316)	(363, 316)	(363, 336)	(290, 336)
image	,		(369, 316)	(374, 316)	(374, 336)	(369, 336)
image	Farbe		(380, 316)	(449, 316)	(449, 337)	(380, 337)
image	,		(457, 317)	(461, 317)	(461, 337)	(457, 337)
image	Erhaltung		(466, 316)	(600, 317)	(600, 338)	(466, 337)
image	.		(603, 318)	(611, 318)	(611, 338)	(603, 338)
image	Graubrauner		(95, 355)	(256, 354)	(256, 376)	(95, 377)
image	,		(262, 355)	(267, 355)	(267, 376)	(262, 376)
image	gutgemagerter		(288, 354)	(475, 353)	(475, 375)	(288, 376)
image	und		(493, 354)	(538, 354)	(538, 375)	(493, 375)
image	glimmerhaltiger		(553, 353)	(772, 352)	(772, 374)	(553, 375)
image	Ton		(789, 353)	(831, 353)	(831, 374)	(789, 374)
image	.		(836, 353)	(842, 353)	(842, 374)	(836, 374)
image	Hallstattkultur		(759, 256)	(978, 257)	(978, 274)	(759, 273)
image	.		(985, 258)	(992, 258)	(992, 274)	(985, 274)
image	Einsender		(450, 1507)	(581, 1507)	(581, 1526)	(450, 1526)
image	,		(587, 1507)	(594, 1507)	(594, 1526)	(587, 1526)
image	Art		(598, 1507)	(639, 1507)	(639, 1526)	(598, 1526)
image	der		(657, 1507)	(699, 1507)	(699, 1526)	(657, 1526)
image	Er		(716, 1507)	(744, 1507)	(744, 1526)	(716, 1526)
image	werbung		(448, 1528)	(552, 1525)	(553, 1552)	(449, 1555)
image	:		(555, 1525)	(563, 1525)	(564, 1551)	(556, 1551)
image	Grabung		(586, 1524)	(686, 1521)	(687, 1548)	(587, 1551)
image	d.Amtes		(702, 1521)	(802, 1518)	(803, 1545)	(703, 1548)
image	.		(807, 1518)	(813, 1518)	(814, 1544)	(808, 1544)
image	fur		(454, 1550)	(495, 1550)	(495, 1570)	(454, 1570)
image	Vorgeschcihte		(508, 1550)	(700, 1549)	(700, 1569)	(508, 1570)
image	.		(705, 1549)	(712, 1549)	(712, 1568)	(705, 1568)
image	Kat.Nr		(832, 1507)	(920, 1509)	(920, 1526)	(832, 1524)
image	.:		(924, 1509)	(946, 1509)	(946, 1526)	(924, 1526)
image	No.		(1058, 67)	(1099, 70)	(1098, 85)	(1057, 83)
image	41/40		(996, 1525)	(1082, 1532)	(1079, 1572)	(993, 1565)
