IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Jméno: N-1016-187;označení objektu/kontextu: sekt. 3421;popis:
Popis
Čáslav-Skála 2003
Popis
132
Popis
Popis
Popis"	cs	(58, 94)	(897, 94)	(897, 1626)	(58, 1626)
image	Jméno		(58, 600)	(112, 600)	(112, 617)	(58, 617)
image	:		(113, 600)	(117, 600)	(117, 617)	(113, 617)
image	N		(123, 600)	(134, 600)	(134, 617)	(123, 617)
image	-		(135, 600)	(141, 600)	(141, 617)	(135, 617)
image	1016-187		(142, 600)	(216, 600)	(216, 617)	(142, 617)
image	;		(218, 600)	(222, 600)	(222, 617)	(218, 617)
image	označení		(222, 600)	(295, 600)	(295, 618)	(222, 618)
image	objektu		(300, 601)	(356, 601)	(356, 618)	(300, 618)
image	/		(357, 601)	(363, 601)	(363, 618)	(357, 618)
image	kontextu		(364, 601)	(430, 601)	(430, 618)	(364, 618)
image	:		(432, 601)	(435, 601)	(435, 618)	(432, 618)
image	sekt		(442, 601)	(474, 601)	(474, 618)	(442, 618)
image	.		(476, 601)	(479, 601)	(479, 618)	(476, 618)
image	3421		(485, 601)	(519, 601)	(519, 619)	(485, 619)
image	;		(523, 602)	(527, 602)	(527, 619)	(523, 619)
image	popis		(528, 602)	(569, 602)	(569, 619)	(528, 619)
image	:		(571, 602)	(576, 602)	(576, 619)	(571, 619)
image	Popis		(295, 1062)	(341, 1065)	(340, 1081)	(294, 1078)
image	Čáslav		(388, 94)	(539, 95)	(539, 138)	(388, 137)
image	-		(542, 96)	(556, 96)	(556, 138)	(542, 138)
image	Skála		(559, 96)	(682, 97)	(682, 139)	(559, 138)
image	2003		(696, 97)	(802, 98)	(802, 141)	(696, 140)
image	Popis		(294, 1524)	(340, 1523)	(340, 1541)	(294, 1542)
image	132		(582, 1614)	(608, 1614)	(608, 1626)	(582, 1626)
image	Popis		(851, 602)	(896, 602)	(896, 617)	(851, 617)
image	Popis		(851, 1063)	(897, 1065)	(896, 1082)	(850, 1080)
image	Popis		(851, 1524)	(896, 1524)	(896, 1541)	(851, 1541)
