IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	",200,00
199,00
198,00
197,00
196,00
195,00
$
0
O sklo
1
4
bř
sklo
D
ma
$10-03
S10-05
sklo
TIK
2
S10-01
S10-02
V17
Z03
S10-06
S10-08
S10-11
S10-12
S10-13
ma.
O
S10-09
O
ma
3
$10-03
3
br
XXS10-10
X
On
O
4
$
4,4 m
2015/21
Sonda
Měřil, kreslil:
Digitalizoval:
Vedoucí výzkumu:
obrazová příloha č. 27
200,00
199,00
198,00
197,00
196,00
Národní památkový ústav - územní odborné pracoviště v hl. m. Praze
PRAHA 2 - NOVÉ MĚSTO
Albertov 3a, ppč. 1556, 1557
S10 Řez:
Měřítko:
E. Ditmar, J Švach
E. Ditmar
PhDr. J. Podliska, Ph.D.
Datum:
Výškový systém:
S10-RJ
1:20
19.8.2015
ČSJNS/Bpv
195,00"	cs	(105, 38)	(2344, 38)	(2344, 1621)	(105, 1621)
image	,		(105, 152)	(111, 152)	(111, 165)	(105, 165)
image	200,00		(112, 152)	(160, 152)	(160, 165)	(112, 165)
image	199,00		(113, 433)	(161, 434)	(161, 448)	(113, 447)
image	198,00		(114, 719)	(162, 718)	(162, 730)	(114, 731)
image	197,00		(115, 1001)	(162, 1002)	(162, 1015)	(115, 1014)
image	196,00		(115, 1286)	(162, 1286)	(162, 1299)	(115, 1299)
image	195,00		(114, 1569)	(162, 1568)	(162, 1580)	(114, 1581)
image	$		(542, 114)	(560, 114)	(560, 154)	(542, 154)
image	0		(548, 1608)	(558, 1608)	(558, 1620)	(548, 1620)
image	O		(746, 822)	(769, 818)	(771, 831)	(748, 835)
image	sklo		(774, 816)	(797, 812)	(799, 825)	(776, 829)
image	1		(830, 1608)	(838, 1608)	(838, 1620)	(830, 1620)
image	4		(845, 596)	(863, 597)	(862, 606)	(845, 605)
image	bř		(934, 605)	(945, 607)	(943, 617)	(933, 615)
image	sklo		(938, 812)	(959, 813)	(959, 821)	(938, 820)
image	D		(932, 1248)	(946, 1249)	(945, 1263)	(931, 1262)
image	ma		(996, 536)	(1010, 536)	(1010, 541)	(996, 541)
image	$		(981, 597)	(988, 597)	(988, 606)	(981, 606)
image	10-03		(989, 597)	(1017, 597)	(1017, 606)	(989, 606)
