IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Sáček Datum | Objekt | část objektu
| 279
6.8.97 | 121
6.8.97 | 121
| 280
| 281
6.8.97 | 121
| 282
6.8.97 | 121
| 283
6.8.97 | 121
| 284
6.8.97 | 121
| 285 | 6.8.97 | 121A
286
| 287 |
| 288 |
6.8.97 | 121A
6.8.97 | 121A
6.8.97 | 121A
| 289 |
6.8.97 | k.j.
| 290 |
6.8.97 | k.j.
6.8.97 | 120
| 291
| 292 | 6.8.97 | 120
| 293
6.8.97 | 120
6.8.97 | 120
6.8.97 | 120
6.8.97 | 120
6.8.97 | 120
6.8.97 | 121A
6.8.97 121A
6.8.97 | 121A
6.8.97 121A
| 294 |
| 295 |
| 296
| 297 |
| 298
| 299 |
| 300 |
301
| 302 |
| 303 |
| 304
| 305
| 306
| 307
308
| 309 |
| 310 |
| 311
| 312 |
| 313 |
| 314 |
| 315 |
| 316 |
| 317 |
| 318 |
| 319 |
| 320 |
| 321
| 322
6.8.97 | 122
6.8.97 | 122
6.8.97 | 122
6.8.97 | 122
6.8.97 | 122
7.8.97 | 122
7.8.97 | 123
7.8.97 | 124
7.8.97 | 124
7.8.97 | 124
7.8.97 | 124
7.8.97 | 124
7.8.97 | 124
7.8.97 | 124
7.8.97 | 124
7.8.97 | 124
7.8.97 | 124
7.8.97 | 124
| J
| J
| 323
| 324
| 325 |
| 326 |
| 327
| 328
| 329 | 7.8.97 | 124
330
7.8.97 | 124
7.8.97 | 124
| 330
| 331 |
7.8.97 | 124
| 332 |
8.8.97 | 129
| 333 | 8.8.97 | 129
IS
IS
IS
IS
| bez rozlišení
| bez rozlišení
| bez rozlišení
1
104| JV
104| JV
| V
IV
Z
| Z
| 1
| začištění povrchu | 0
| V
11
| bez rozlišení
| bez rozlišení
|bez rozlišení
bez rozlišení
7.8.97 | 123
7.8.97 | 123
7.8.97 | 123
7.8.97 | 123
7.8.97 | 123
7.8.97 | 123
7.8.97 | 123
7.8.97 | k.j. 1071 S
7.8.97 124
| J
| J
| J
IS
IS
| J
1J
| J
| J
| S
IS
| S
IS
| J
| J
| J
| J
IS
| S
IS
IS
| S
| S
IS
| J
Vrstva Materiál
+
| J
| V
I V
11
| 1
| 1
[1
3
3
3
3
11
| 1
12
| 1
| 1
12
2
3
| 3
| 0
1
| 0
11
| 1
| BI
10
brousky pískovec | 0
| kámen
| 0
mazanice
| keramika
|
| uhlíky
| kameny
BI
keramika
mazanice
keramika
| 31
keramika
keramika
mazanice
| uhlíky
keramika
| mazanice
| uhlíky
| keramika
mazanice
| uhlíky
| kameny
keramika
| SI
| BI
| ŠI
| keramika
| kameny
| ŠI
keramika
mazanice
| kameny
kameny
BI
keramika
mazanice
| mazanice
| mazanice
| mazanice
keramika
keramika
| kámen
uhlíky
keramika
| BI
mazanice
mazanice
keramika
keramika
mazanice
mazanice
mazanice
| uhlíky
| Poznámka
keramika
| mazanice
10
10
| 0
| 0
| 0
| 0
10
| 0
10
| 0
| 0
0
| 0
| 0
| 0
| 0
| 0
| vyčl.při mytí z 304
| 0
| 0
| 0
| 0
| 0
10
| 0
| 0
| 0
| 0
| 0
| 0
10
| skartováno /jkf/
| 0
| 0
| 0
10
| 0
| 0
| 0
10
Ik.j. ve dně J části
| kj ve dně
| k. j. ve dně J části
10
| 0
| Datace"	und	(103, 124)	(1033, 124)	(1033, 1511)	(103, 1511)
image	Sáček		(113, 131)	(157, 130)	(157, 145)	(113, 146)
image	Datum		(174, 130)	(221, 129)	(221, 144)	(174, 145)
image	|		(248, 129)	(255, 129)	(255, 147)	(248, 147)
image	Objekt		(262, 128)	(315, 128)	(315, 146)	(262, 146)
image	|		(333, 128)	(340, 128)	(340, 146)	(333, 146)
image	část		(349, 128)	(384, 128)	(384, 146)	(349, 146)
image	objektu		(391, 127)	(453, 127)	(453, 145)	(391, 145)
image	|		(106, 179)	(113, 179)	(113, 196)	(106, 196)
image	279		(121, 178)	(148, 178)	(148, 195)	(121, 195)
image	6.8.97		(184, 178)	(237, 178)	(237, 195)	(184, 195)
image	|		(247, 178)	(254, 178)	(254, 195)	(247, 195)
image	121		(263, 177)	(289, 177)	(289, 195)	(263, 195)
image	6.8.97		(184, 203)	(238, 203)	(238, 219)	(184, 219)
image	|		(248, 203)	(254, 203)	(254, 219)	(248, 219)
image	121		(264, 203)	(290, 203)	(290, 219)	(264, 219)
image	|		(106, 204)	(113, 204)	(113, 220)	(106, 220)
image	280		(121, 203)	(148, 203)	(148, 219)	(121, 219)
image	|		(106, 228)	(113, 228)	(113, 243)	(106, 243)
image	281		(121, 227)	(147, 227)	(147, 242)	(121, 242)
image	6.8.97		(184, 227)	(238, 227)	(238, 242)	(184, 242)
image	|		(246, 227)	(254, 227)	(254, 242)	(246, 242)
image	121		(263, 227)	(289, 227)	(289, 242)	(263, 242)
