IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Čáslav - Skála 2003
poč| KONTEXT ČÁST VRSTV
328 sekt.2321 J
329 sekt.2400
330 sekt.2400 halda
331 sekt.2402
332 sekt.2402
333 sekt.2404
334 sekt.2404
335 sekt.2404
336 sekt.2406
337 sekt.2406
338 sekt.2406
339 sekt.2406
340 sekt.2406
341 sekt.2416
342 sekt.2416
343 sekt.2416
344 sekt.2416
345 sekt.2416
346 sekt.2416
347 sekt.2416
348 sekt.2416
349 sekt.2416
350 sekt.2416
351 sekt.2416
352 2466
353 2466
354 2466
J
PŘIR_Č
A
15-30 327/03
328/03
329/03
0-20 330/03
30-40 331/03
0-20 332/03
0-20 333/03
10-20 334/03
0-20 335/03
0-20
336/03
20-40 337/03
20-40 338/03
40-50 339/03
0-10 340/03
0-20 341/03
0-20 342/03
0-20 343/03
0-20 344/03
0-20 345/03
0-20 346/03
20-40 347/03
20-40 348/03
40-60 349/03
60-70 350/03
povrch 351/03
povrch 352/03
0-5 353/03
K_ATY K ZDK_PR K_N K_SU BI
P
OB OF AD
ΜΑ
2
0
0
1
0
1
0
2
52
23
110
13
29
70
6
44
27
6
27
28
29
0
30
27
16
33
30
19
13
68
1
6
53
1
0
4
0
1
2
3
0
0
3
OON OOO
0
1 11
0
6
0
0
2
3
0
7 0
0
základní zpracování
0
1
6
0
2
13
1
6
15
0
4
7
3
3
1
5
0 7
3
2
1
2
4
0
0
8
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
C
0
4
59
26
129
15
35
89
6
1
35
34
26
17
3
7
76
0
56
33
10
35
33
35 0
2
0
56
0
OOOOOOOOO
0
0
0
0
0
0
0
0
18 0
34
34
0
Oo o
0
0
0
0
0
0
0
0
DOO OC
0
0
0
0
ŠI mlýn BR
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
oooooo
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
OOO O
0
0
0
0
0
0
0
0
0
0
0
KA ΜΑ KO
58
0
0
0 60
15
2 165
34
27
65
0
1
0
6
0
3
0
0
2
0
3
3
0
2
1
1
3
0
1
0
0
0
0
0
0
80
35
102
17
5
40
0
108
35
13
8
105
72
15
8
2
0
0
260
8
30
20
2
31
20
0
12
8
0
5
5
5
12
4
12
2
62
0
0
0
U
15 ano
0
ne
7
ne
ne
ne
ne
ne
ne
ne
5
12 290 ne
ne
ne
ne
ne
ano
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ano
KI
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
Dto bron
z
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0 0
0
0
Fe
0
0
0
0
0
0
0
0
0
0
0
OOO O O O O O O O O O
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
Str
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
BR střed./ml
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR,int.neolitu?
0
O rudnina? BR střed./ml.
0 surovina
BR střed./ml.
0
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml
0
0
0
0
0
jiné
0
DATACE
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml.
BR střed./ml
nožka
poznámka
miska na nožce
přetav.keramika
přetav.keramika"	und	(57, 73)	(1491, 73)	(1491, 1167)	(57, 1167)
image	Čáslav		(57, 73)	(113, 74)	(113, 92)	(57, 91)
image	-		(117, 74)	(128, 74)	(128, 91)	(117, 91)
image	Skála		(134, 74)	(180, 75)	(180, 93)	(134, 92)
image	2003		(185, 75)	(230, 76)	(230, 94)	(185, 93)
image	poč		(61, 177)	(85, 177)	(85, 191)	(61, 191)
image	|		(85, 177)	(91, 177)	(91, 190)	(85, 190)
image	KONTEXT		(98, 177)	(161, 177)	(161, 190)	(98, 190)
image	ČÁST		(182, 175)	(215, 175)	(215, 189)	(182, 189)
image	VRSTV		(233, 178)	(276, 178)	(276, 189)	(233, 189)
