IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Čáslav - Skála 2003
PŘÍR Č
9
2 238/03
4
C
2 239/03
4
1
2 240/03
4
2
2 241/03
4
3
2 242/03
4
4
€
2 245/03
4
7
2 246/03
4
E
2 247/03
4
9
2 248/03
5
C
2 249/03
5
AKCE
2 243/03 Čáslav - Skála -
4
komunikace
5
2 244/03 Čáslav - Skála -
4
komunikace
1
2 250/03
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
Čáslav - Skála -
komunikace
DATUM KONTEXT
17.7.2003
17.7.2003
17.7.2003
17.7.2003
10.7.2003
10.7.2003
10.7.2003
14.7.2003 sběr
14.7.2003
14.7.2003
14.7.2003
14.7.2003
14.7.2003
seznam sáčků
SEKT ČÁST MECH_V
OR
RS
1416
1416
1416
1416
2100
2100
2100
2100
2102
2102
2104
2104
2104
0-20
0-20
20 - 40
20 - 40
povrch
0-20
20 - 40
0-20
20-40
20-40
OBSAH
Ke, Ma,Ko
Ke, Ma, Ko, Ka
Ke, Ma, Ko
Ke, Ma, Ko, Kal
Ke, Ma, Ko
Ke, Ma, Ko,Ka, Dt
Ke, Ma, Ko
Ke, Ka
Ke, Ma, Ko, Ka
Ke, Ma, Ko
Ke, Ma,ko,Ka
Ke, Ma, Ko, Ka
Ke,Ka
30
Ke
ano
ano ano ano ne ne ne
ano
ano ano
ano
Ma Ko
ano
ano ano ano ne
ano
ano
ano
ano
ano
ano
ne
اے
U
ano ano
ne
ano ne
ano ne ne ne ne
ano ne
ano ne
ano ano ano ne
ano ne
ano ano ano ne
ne ne
ano ano ano ne
ŠI BI
ne ne
ne
ne
ne
ne
ne
ne ne ne
ne
ne
ne
ano ne ne
ne
ne
ne
ne
ne
ne
KI
ne
ne
ne ne ne ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
BR Dto mlýn ΚΑ
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ne
ano
ne
ne
ne
ne
ne
ne
ne ne
ne
ne ano
ne
ne
ne ano
ne
ne ano
ne
ne
ne
ne
ne ano
ne
ne
ne
ano
ne
ano
ano
ne ano
bron Fe
N
ne
ne
ne
ne
ne
ne
ne ne ne
ne
ne
ne
2
.
ne
ne
Str jiné
ne ne
ne ne
ne ne ne
ne ne
2
.
ne ne
ne ne
ne ne
ne ne
ne ne rudni přetav.keramika
na
ne ne
ne ne
POZNAMKA
ne ne
přetav.keramika
přetav.keramika
INV_CI
SLO"	und	(142, 73)	(1568, 73)	(1568, 1166)	(142, 1166)
image	Čáslav		(142, 73)	(198, 74)	(198, 92)	(142, 91)
image	-		(202, 74)	(213, 74)	(213, 91)	(202, 91)
image	Skála		(220, 74)	(265, 75)	(265, 93)	(220, 92)
image	2003		(270, 75)	(314, 76)	(314, 94)	(270, 93)
image	PŘÍR		(159, 174)	(191, 176)	(190, 191)	(158, 189)
image	Č		(196, 177)	(205, 178)	(204, 192)	(195, 191)
image	9		(145, 262)	(153, 262)	(153, 272)	(145, 272)
image	2		(146, 291)	(152, 291)	(152, 305)	(146, 305)
image	238/03		(155, 291)	(202, 291)	(202, 305)	(155, 305)
image	4		(145, 313)	(152, 313)	(152, 323)	(145, 323)
image	C		(145, 331)	(154, 331)	(154, 342)	(145, 342)
image	2		(145, 352)	(151, 352)	(151, 365)	(145, 365)
image	239/03		(154, 351)	(201, 351)	(201, 364)	(154, 364)
image	4		(145, 372)	(153, 372)	(153, 381)	(145, 381)
image	1		(145, 393)	(152, 393)	(152, 404)	(145, 404)
image	2		(146, 411)	(152, 411)	(152, 425)	(146, 425)
image	240/03		(156, 411)	(203, 411)	(203, 425)	(156, 425)
image	4		(145, 433)	(152, 433)	(152, 441)	(145, 441)
image	2		(145, 452)	(153, 452)	(153, 463)	(145, 463)
image	2		(145, 471)	(152, 471)	(152, 485)	(145, 485)
image	241/03		(156, 471)	(202, 471)	(202, 485)	(156, 485)
image	4		(145, 493)	(152, 493)	(152, 502)	(145, 502)
image	3		(145, 511)	(153, 511)	(153, 522)	(145, 522)
image	2		(146, 531)	(152, 531)	(152, 545)	(146, 545)
image	242/03		(155, 531)	(203, 531)	(203, 545)	(155, 545)
image	4		(145, 554)	(152, 554)	(152, 563)	(145, 563)
image	4		(145, 572)	(152, 572)	(152, 580)	(145, 580)
image	€		(145, 693)	(152, 693)	(152, 703)	(145, 703)
image	2		(145, 711)	(151, 711)	(151, 724)	(145, 724)
image	245/03		(155, 711)	(202, 711)	(202, 724)	(155, 724)
image	4		(146, 733)	(152, 733)	(152, 741)	(146, 741)
image	7		(145, 754)	(152, 754)	(152, 764)	(145, 764)
image	2		(145, 772)	(151, 772)	(151, 786)	(145, 786)
image	246/03		(154, 771)	(201, 771)	(201, 785)	(154, 785)
image	4		(145, 793)	(152, 793)	(152, 803)	(145, 803)
image	E		(145, 813)	(152, 813)	(152, 823)	(145, 823)
image	2		(145, 832)	(151, 832)	(151, 846)	(145, 846)
image	247/03		(155, 831)	(202, 831)	(202, 845)	(155, 845)
image	4		(145, 854)	(152, 854)	(152, 864)	(145, 864)
image	9		(145, 874)	(154, 874)	(154, 885)	(145, 885)
image	2		(146, 892)	(152, 892)	(152, 906)	(146, 906)
image	248/03		(154, 891)	(202, 891)	(202, 905)	(154, 905)
image	5		(145, 914)	(153, 914)	(153, 924)	(145, 924)
image	C		(145, 934)	(152, 934)	(152, 945)	(145, 945)
