IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"200,00
199,00
198,00
197,00
196,00
0
o
kř.
C.
O
op
D
o
ma.
1
D
X st.
O S06-10
a
ma.
n
D
I
V05
1
S06-01
S06-02
S06-03
O
S06-05
S06-06
O
S06-07
S06-08
D
O
S06-11
S
S06-RJ
kř.
D
J
1
S06-09
4
2015/21
Sonda
Měřil, kreslil:
Digitalizoval:
Vedoucí výzkumu:
ma.
S06-04.
ma
1
J
1,26 m
obrazová příloha č. 20
E. Ditmar, J Švach
200,00
E. Ditmar Datum:
PhDr. J. Podliska, Ph.D. Výškový systém:
199,00
198,00
197,00
Národní památkový ústav - územní odborné pracoviště v hl. m. Praze
PRAHA 2 - NOVÉ MĚSTO
Albertov 3a, ppč. 1556, 1557
S06 Řez:
Měřítko:
196,00
S06-RV
1:20
13.8.2015
ČSJNS/Bpv"	cs	(79, 38)	(1140, 38)	(1140, 1622)	(79, 1622)
image	200,00		(79, 206)	(128, 206)	(128, 218)	(79, 218)
image	199,00		(82, 490)	(130, 490)	(130, 502)	(82, 502)
image	198,00		(81, 773)	(129, 771)	(129, 784)	(82, 786)
image	197,00		(82, 1057)	(129, 1057)	(129, 1069)	(82, 1069)
image	196,00		(82, 1340)	(130, 1340)	(130, 1352)	(82, 1352)
image	0		(267, 1378)	(276, 1378)	(276, 1389)	(267, 1389)
image	o		(371, 331)	(385, 330)	(385, 338)	(372, 339)
image	kř		(434, 326)	(444, 326)	(444, 335)	(434, 335)
image	.		(444, 326)	(447, 326)	(447, 334)	(444, 334)
image	C.		(442, 394)	(450, 394)	(450, 401)	(442, 401)
image	O		(469, 328)	(479, 328)	(479, 335)	(469, 335)
image	op		(459, 441)	(471, 441)	(471, 448)	(459, 448)
image	D		(469, 443)	(472, 469)	(450, 471)	(447, 445)
image	o		(455, 669)	(469, 669)	(469, 678)	(455, 678)
image	ma		(460, 747)	(476, 747)	(476, 754)	(460, 754)
image	.		(477, 747)	(480, 747)	(480, 754)	(477, 754)
image	1		(481, 862)	(493, 862)	(493, 876)	(481, 876)
image	D		(506, 329)	(517, 330)	(517, 338)	(506, 337)
image	X		(494, 1000)	(505, 1000)	(505, 1009)	(494, 1009)
image	st		(510, 999)	(521, 999)	(521, 1008)	(510, 1008)
image	.		(519, 999)	(523, 999)	(523, 1008)	(519, 1008)
image	O		(441, 1053)	(456, 1053)	(456, 1064)	(441, 1064)
image	S06-10		(476, 1056)	(516, 1056)	(516, 1066)	(476, 1066)
image	a		(537, 332)	(553, 333)	(553, 343)	(537, 342)
image	ma		(526, 394)	(542, 395)	(541, 402)	(526, 401)
image	.		(543, 396)	(546, 396)	(546, 402)	(543, 402)
image	n		(525, 408)	(540, 409)	(539, 420)	(524, 419)
image	D		(552, 726)	(552, 709)	(571, 709)	(571, 726)
image	I		(557, 855)	(567, 855)	(567, 863)	(557, 863)
image	V05		(537, 1046)	(573, 1046)	(573, 1062)	(537, 1062)
image	1		(549, 1378)	(557, 1378)	(557, 1390)	(549, 1390)
image	S06-01		(587, 265)	(624, 265)	(624, 274)	(587, 274)
image	S06-02		(595, 331)	(633, 331)	(633, 339)	(595, 339)
image	S06-03		(592, 439)	(631, 439)	(631, 448)	(592, 448)
image	O		(612, 579)	(613, 561)	(630, 562)	(629, 580)
image	S06-05		(588, 612)	(626, 613)	(626, 623)	(588, 622)
image	S06-06		(599, 738)	(636, 738)	(636, 747)	(599, 747)
image	O		(603, 855)	(603, 835)	(620, 835)	(620, 855)
image	S06-07		(599, 891)	(638, 891)	(638, 900)	(599, 900)
image	S06-08		(606, 1003)	(646, 1003)	(646, 1012)	(606, 1012)
image	D		(656, 329)	(666, 329)	(666, 337)	(656, 337)
image	O		(654, 1046)	(669, 1046)	(669, 1054)	(654, 1054)
image	S06-11		(636, 1101)	(672, 1102)	(672, 1113)	(636, 1112)
image	S		(692, 900)	(692, 915)	(679, 915)	(679, 900)
image	S06		(710, 56)	(737, 56)	(737, 69)	(710, 69)
image	-		(737, 56)	(743, 56)	(743, 69)	(737, 69)
image	RJ		(743, 56)	(763, 56)	(763, 69)	(743, 69)
image	kř		(743, 334)	(753, 334)	(753, 343)	(743, 343)
image	.		(754, 334)	(758, 334)	(758, 343)	(754, 343)
image	D		(746, 660)	(745, 682)	(727, 681)	(728, 659)
image	J		(729, 834)	(729, 844)	(717, 844)	(717, 834)
image	1		(739, 913)	(750, 913)	(750, 924)	(739, 924)
image	S06-09		(707, 1043)	(744, 1043)	(744, 1053)	(707, 1053)
image	4		(761, 56)	(788, 57)	(787, 86)	(760, 85)
image	2015/21		(649, 1497)	(735, 1497)	(735, 1514)	(649, 1514)
image	Sonda		(649, 1538)	(711, 1538)	(711, 1554)	(649, 1554)
image	Měřil		(645, 1565)	(673, 1565)	(673, 1575)	(645, 1575)
image	,		(673, 1565)	(676, 1565)	(676, 1575)	(673, 1575)
image	kreslil		(679, 1565)	(710, 1565)	(710, 1575)	(679, 1575)
