IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Čáslav - Skála 2003
AKCE
ROK
4 Čáslav - Skála - léto 2003
4 komunikace
7
4 Čáslav - Skála - léto 2003
4 komunikace
8
4 Čáslav - Skála - léto 2003
4 komunikace
9
4 Čáslav - Skála - léto 2003
5 komunikace
C
4 Čáslav - Skála - léto 2003
5 komunikace
1
4 Čáslav - Skála - léto 2003
5 komunikace
2
4 Čáslav - Skála - léto 2003
5 komunikace
3
4 Čáslav - Skála - léto 2003
5 komunikace
4
4 Čáslav - Skála - léto 2003
5 komunikace
5
4 Čáslav - Skála - léto 2003
5 komunikace
€
4 Čáslav - Skála - léto 2003
5 komunikace
7
4 Čáslav - Skála - léto 2003
5 komunikace
દ
4 Čáslav - Skála - léto 2003
5 komunikace
SONDA SEKTOR KONTEXT
7000 2545
7000
7000
7000 2548
8000
7000 2549
8000
2546
8000
2547
2550
8000
2551
2552
8000 2553
8000 2554
8000 2555
2556
8000 2557
kj
DRUH_KONT D
kj
kj
kj
kj
kj
kj
kj
kj
kj
kj
kj
seznam objektů
kj
37
34
30
30
48
46
43
16
28
24
32
55
20
Š H
24 3 ΤΗ
24 5 ΤΗ
20 4 ΤΗ
24 2 ΤΗ
40 8
35 3 ΤΗ
14 4
23 4 ΤΗ
16
24 5
26 3
ΤΗ
4 ΤΗ
40 8
Výplň
22
ΤΗ
ΤΗ
ΤΗ
ΤΗ
14 3 ΤΗ
ZKOUMAN STRATIGR DATOVANI PLAN MERENO
AFIE
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
27.8.2003
1:20 OK
PRA,int.NV 1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
1:20 OK
PRA,int.NV 1:20 OK
1:20 OK
1:20 OK
1:20
OK
POZNAMKA"	cs	(142, 73)	(1483, 73)	(1483, 1165)	(142, 1165)
image	Čáslav		(142, 73)	(198, 74)	(198, 92)	(142, 91)
image	-		(202, 75)	(213, 75)	(213, 92)	(202, 92)
image	Skála		(219, 75)	(265, 76)	(265, 93)	(219, 92)
image	2003		(270, 76)	(314, 77)	(314, 94)	(270, 93)
image	AKCE		(190, 179)	(229, 179)	(229, 191)	(190, 191)
image	ROK		(303, 178)	(336, 178)	(336, 192)	(303, 192)
image	4		(145, 222)	(153, 222)	(153, 237)	(145, 237)
image	Čáslav		(154, 222)	(201, 222)	(201, 237)	(154, 237)
image	-		(206, 222)	(212, 222)	(212, 237)	(206, 237)
image	Skála		(216, 222)	(253, 222)	(253, 237)	(216, 237)
image	-		(257, 222)	(263, 222)	(263, 237)	(257, 237)
image	léto		(274, 222)	(302, 222)	(302, 238)	(274, 238)
image	2003		(305, 223)	(342, 223)	(342, 238)	(305, 238)
image	4		(145, 247)	(153, 247)	(153, 259)	(145, 259)
image	komunikace		(156, 247)	(244, 247)	(244, 259)	(156, 259)
image	7		(145, 269)	(153, 269)	(153, 279)	(145, 279)
image	4		(145, 289)	(153, 289)	(153, 304)	(145, 304)
image	Čáslav		(155, 289)	(202, 290)	(202, 305)	(155, 304)
image	-		(206, 289)	(212, 289)	(212, 304)	(206, 304)
image	Skála		(215, 289)	(253, 289)	(253, 305)	(215, 305)
image	-		(257, 290)	(264, 290)	(264, 305)	(257, 305)
image	léto		(274, 290)	(302, 290)	(302, 305)	(274, 305)
image	2003		(305, 290)	(344, 290)	(344, 306)	(305, 306)
image	4		(145, 313)	(153, 313)	(153, 326)	(145, 326)
image	komunikace		(156, 313)	(244, 313)	(244, 326)	(156, 326)
image	8		(146, 336)	(151, 336)	(151, 348)	(146, 348)
image	4		(145, 356)	(153, 356)	(153, 371)	(145, 371)
image	Čáslav		(155, 356)	(201, 356)	(201, 371)	(155, 371)
image	-		(206, 356)	(212, 356)	(212, 371)	(206, 371)
image	Skála		(216, 356)	(253, 356)	(253, 371)	(216, 371)
image	-		(257, 356)	(263, 356)	(263, 371)	(257, 371)
image	léto		(274, 356)	(302, 356)	(302, 371)	(274, 371)
image	2003		(305, 357)	(342, 357)	(342, 372)	(305, 372)
image	4		(145, 380)	(153, 380)	(153, 393)	(145, 393)
image	komunikace		(156, 380)	(244, 380)	(244, 393)	(156, 393)
image	9		(144, 404)	(154, 404)	(154, 416)	(144, 416)
image	4		(145, 424)	(153, 424)	(153, 439)	(145, 439)
image	Čáslav		(155, 424)	(201, 424)	(201, 439)	(155, 439)
image	-		(206, 424)	(212, 424)	(212, 439)	(206, 439)
image	Skála		(215, 424)	(253, 424)	(253, 439)	(215, 439)
image	-		(256, 424)	(263, 424)	(263, 439)	(256, 439)
image	léto		(273, 424)	(301, 424)	(301, 439)	(273, 439)
image	2003		(306, 424)	(342, 424)	(342, 440)	(306, 440)
image	5		(145, 450)	(153, 450)	(153, 462)	(145, 462)
image	komunikace		(155, 449)	(244, 449)	(244, 461)	(155, 461)
image	C		(145, 470)	(154, 470)	(154, 483)	(145, 483)
image	4		(145, 491)	(153, 491)	(153, 505)	(145, 505)
image	Čáslav		(155, 491)	(201, 491)	(201, 505)	(155, 505)
image	-		(206, 491)	(212, 491)	(212, 505)	(206, 505)
image	Skála		(215, 491)	(253, 491)	(253, 505)	(215, 505)
image	-		(257, 491)	(264, 491)	(264, 505)	(257, 505)
image	léto		(273, 492)	(302, 492)	(302, 506)	(273, 506)
image	2003		(306, 492)	(342, 492)	(342, 506)	(306, 506)
image	5		(146, 515)	(153, 515)	(153, 528)	(146, 528)
image	komunikace		(156, 515)	(244, 515)	(244, 528)	(156, 528)
image	1		(146, 537)	(154, 537)	(154, 549)	(146, 549)
image	4		(145, 559)	(152, 559)	(152, 573)	(145, 573)
image	Čáslav		(155, 559)	(201, 559)	(201, 573)	(155, 573)
image	-		(206, 559)	(212, 559)	(212, 573)	(206, 573)
image	Skála		(216, 559)	(253, 559)	(253, 573)	(216, 573)
image	-		(257, 559)	(264, 559)	(264, 573)	(257, 573)
image	léto		(274, 560)	(302, 560)	(302, 574)	(274, 574)
image	2003		(305, 560)	(343, 560)	(343, 574)	(305, 574)
image	5		(146, 584)	(153, 584)	(153, 597)	(146, 597)
image	komunikace		(155, 583)	(243, 582)	(243, 596)	(155, 597)
image	2		(145, 606)	(154, 606)	(154, 618)	(145, 618)
image	4		(145, 626)	(152, 626)	(152, 640)	(145, 640)
image	Čáslav		(155, 626)	(201, 626)	(201, 640)	(155, 640)
image	-		(205, 626)	(211, 626)	(211, 640)	(205, 640)
image	Skála		(216, 626)	(253, 626)	(253, 640)	(216, 640)
image	-		(257, 626)	(264, 626)	(264, 640)	(257, 640)
image	léto		(274, 626)	(302, 626)	(302, 641)	(274, 641)
image	2003		(305, 627)	(343, 627)	(343, 641)	(305, 641)
image	5		(146, 651)	(153, 651)	(153, 663)	(146, 663)
image	komunikace		(155, 650)	(245, 651)	(245, 664)	(155, 663)
image	3		(145, 673)	(153, 673)	(153, 684)	(145, 684)
image	4		(145, 694)	(153, 694)	(153, 708)	(145, 708)
image	Čáslav		(155, 694)	(201, 694)	(201, 708)	(155, 708)
image	-		(206, 694)	(212, 694)	(212, 708)	(206, 708)
image	Skála		(215, 694)	(253, 694)	(253, 708)	(215, 708)
image	-		(257, 695)	(264, 695)	(264, 709)	(257, 709)
image	léto		(273, 695)	(301, 695)	(301, 709)	(273, 709)
image	2003		(306, 695)	(342, 695)	(342, 709)	(306, 709)
image	5		(146, 718)	(153, 718)	(153, 731)	(146, 731)
image	komunikace		(156, 718)	(244, 718)	(244, 731)	(156, 731)
image	4		(145, 742)	(152, 742)	(152, 751)	(145, 751)
image	4		(145, 761)	(153, 761)	(153, 775)	(145, 775)
image	Čáslav		(155, 761)	(201, 761)	(201, 775)	(155, 775)
image	-		(206, 761)	(212, 761)	(212, 775)	(206, 775)
image	Skála		(215, 761)	(253, 761)	(253, 775)	(215, 775)
image	-		(257, 761)	(264, 761)	(264, 775)	(257, 775)
image	léto		(273, 761)	(301, 761)	(301, 776)	(273, 776)
image	2003		(306, 762)	(342, 762)	(342, 776)	(306, 776)
