IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"OBĚDOVICE ""Na Požárce"", výzkum 1997
Objekt:
čtverec:
Rozměry:
Výplň:
Datace:
Keramika:
BN/drtidla:
Zv.kosti:
č. sáčků:
Poznámka:
Objekt:
čtverec:
Rozměry:
Výplň:
Datace:
Keramika:
BN/drtidla:
Zv.kosti:
č. sáčků:
k.j. 057
255
Poznámka:
0,32 x 0,34
šedočerná, písčito-hlinitá
nedatováno
bez nálezů
OBĚDOVICE ""Na Požárce"", výzkum 1997
k.j. 058
257
0,4 x 0,3
Přesah do:
nedatováno
m
bez nálezů
Mazanice:
ŠI:
Uhlíky:
Přesah do:
hnědá, písčito-hlinitá
m
Tabulka:
Mazanice:
ŠI:
Uhlíky:
Hloubka: 0,1
Kov:
6
Kameny:
Jiné:
Tabulka:
Κον:
6
Hloubka: 0,14
Kameny:
Jiné:
m
m"	cs	(115, 120)	(1045, 120)	(1045, 1430)	(115, 1430)
image	OBĚDOVICE		(124, 120)	(379, 123)	(379, 143)	(124, 141)
image	""""		(431, 124)	(437, 124)	(437, 145)	(431, 145)
image	Na		(441, 124)	(472, 124)	(472, 145)	(441, 145)
image	Požárce		(486, 124)	(587, 125)	(587, 146)	(486, 145)
image	""""		(590, 124)	(598, 124)	(598, 145)	(590, 145)
image	,		(604, 124)	(610, 124)	(610, 145)	(604, 145)
image	výzkum		(629, 125)	(717, 125)	(717, 146)	(629, 146)
image	1997		(732, 125)	(791, 125)	(791, 146)	(732, 146)
image	Objekt		(123, 172)	(213, 172)	(213, 192)	(123, 192)
image	:		(215, 172)	(224, 172)	(224, 192)	(215, 192)
image	čtverec		(122, 215)	(226, 216)	(226, 236)	(122, 235)
image	:		(229, 216)	(237, 216)	(237, 235)	(229, 235)
image	Rozměry		(120, 268)	(229, 268)	(229, 288)	(120, 288)
image	:		(229, 268)	(238, 268)	(238, 288)	(229, 288)
image	Výplň		(120, 315)	(196, 315)	(196, 335)	(120, 335)
image	:		(199, 315)	(207, 315)	(207, 335)	(199, 335)
image	Datace		(120, 363)	(210, 364)	(210, 379)	(120, 378)
image	:		(214, 364)	(221, 364)	(221, 378)	(214, 378)
image	Keramika		(121, 411)	(237, 411)	(237, 426)	(121, 426)
image	:		(242, 411)	(250, 411)	(250, 426)	(242, 426)
image	BN		(121, 458)	(151, 458)	(151, 475)	(121, 475)
image	/		(151, 458)	(164, 458)	(164, 475)	(151, 475)
image	drtidla		(166, 457)	(268, 458)	(268, 476)	(166, 475)
image	:		(271, 458)	(279, 458)	(279, 475)	(271, 475)
image	Zv.kosti		(121, 506)	(237, 506)	(237, 521)	(121, 521)
image	:		(241, 506)	(249, 506)	(249, 521)	(241, 521)
image	č		(120, 572)	(135, 572)	(135, 591)	(120, 591)
